x,y
-9.405531609,-3.1
-9.405531609,-3.0
-9.405531609,-2.9000000000000004
-9.405531609,-2.8000000000000003
-9.405531609,-2.7
-9.405531609,-2.6
-9.405531609,-2.5
-9.405531609,-2.4000000000000004
-9.405531609,-2.3000000000000003
-9.405531609,-2.2
-9.405531609,-2.1
-9.405531609,-2.0
-9.405531609,-1.9000000000000001
-9.405531609,-1.8
-9.405531609,-1.7000000000000002
-9.405531609,-1.6
-9.405531609,-1.5
-9.405531609,-1.4000000000000001
-9.405531609,-1.3
-9.405531609,-1.2000000000000002
-9.491259391833957,-1.1
